,limit_bal,marriage,age,l_education,sex,education_graduate school,education_high school,education_other,education_university,default_status,limit_cat,months_behind
28747,120000,1,35,3,1,0,0,0,1,0,1,0
28748,170000,1,35,3,1,0,0,0,1,0,1,0
28749,50000,2,39,3,1,0,0,0,1,0,0,0
28750,100000,1,44,1,1,0,1,0,0,1,1,2
28751,140000,2,33,0,1,1,0,0,0,0,1,0
28752,210000,2,33,3,1,0,0,0,1,0,2,0
28753,360000,2,34,0,1,1,0,0,0,0,2,0
28754,50000,3,34,3,1,0,0,0,1,0,0,0
28755,340000,2,34,3,1,0,0,0,1,0,2,0
28756,260000,2,37,0,1,1,0,0,0,1,2,0
28757,500000,2,37,1,1,0,1,0,0,0,2,0
28758,60000,1,40,3,1,0,0,0,1,0,0,0
28759,420000,1,38,3,1,0,0,0,1,0,2,0
28760,30000,1,41,1,1,0,1,0,0,0,0,0
28761,370000,1,41,3,1,0,0,0,1,0,2,0
28762,450000,1,35,0,1,1,0,0,0,0,2,0
28763,400000,1,39,0,1,1,0,0,0,1,2,0
28764,400000,2,46,0,1,1,0,0,0,1,2,0
28765,640000,2,39,3,1,0,0,0,1,0,2,0
28766,210000,1,38,3,1,0,0,0,1,0,2,0
28767,30000,2,35,1,1,0,1,0,0,0,0,0
28768,100000,1,36,0,1,1,0,0,0,0,1,0
28769,250000,1,41,0,1,1,0,0,0,0,2,0
28770,190000,2,40,0,1,1,0,0,0,0,1,0
28771,20000,1,43,1,1,0,1,0,0,0,0,0
28772,180000,1,40,1,1,0,1,0,0,0,1,0
28773,200000,1,29,0,1,1,0,0,0,0,1,0
28774,80000,2,29,0,1,1,0,0,0,0,0,0
28775,120000,2,29,3,1,0,0,0,1,0,1,0
28776,50000,2,29,3,1,0,0,0,1,0,0,0
28777,260000,2,30,2,1,0,0,1,0,0,2,0
28778,180000,2,30,0,1,1,0,0,0,0,1,0
28779,130000,1,30,3,1,0,0,0,1,1,1,0
28780,110000,1,30,3,1,0,0,0,1,0,1,0
28781,50000,1,44,3,1,0,0,0,1,0,0,0
28782,500000,1,46,0,1,1,0,0,0,0,2,0
28783,360000,2,32,0,1,1,0,0,0,0,2,0
28784,80000,1,34,3,1,0,0,0,1,0,0,0
28785,10000,2,33,0,1,1,0,0,0,0,0,0
28786,320000,1,34,0,1,1,0,0,0,0,2,0
28787,30000,1,32,1,1,0,1,0,0,0,0,0
28788,80000,1,32,1,1,0,1,0,0,0,0,0
28789,160000,1,34,3,1,0,0,0,1,0,1,0
28790,490000,2,34,0,1,1,0,0,0,0,2,0
28791,220000,1,35,0,1,1,0,0,0,0,2,0
28792,450000,1,35,0,1,1,0,0,0,0,2,0
28793,370000,1,35,1,1,0,1,0,0,0,2,0
28794,80000,1,34,1,1,0,1,0,0,1,0,0
28795,360000,1,47,0,1,1,0,0,0,1,2,0
28796,60000,1,42,3,1,0,0,0,1,0,0,0
28797,50000,1,45,0,1,1,0,0,0,0,0,0
28798,160000,1,49,3,1,0,0,0,1,0,1,0
28799,260000,1,41,1,1,0,1,0,0,0,2,0
28800,220000,2,45,3,1,0,0,0,1,0,2,0
28801,60000,1,46,1,1,0,1,0,0,1,0,2
28802,220000,1,38,0,1,1,0,0,0,0,2,0
28803,290000,1,39,0,1,1,0,0,0,0,2,0
28804,130000,2,40,1,1,0,1,0,0,0,1,0
28805,200000,1,41,3,1,0,0,0,1,0,1,0
28806,200000,0,37,1,1,0,1,0,0,0,1,0
28807,110000,0,44,1,1,0,1,0,0,1,1,2
28808,30000,1,45,1,1,0,1,0,0,1,0,0
28809,30000,1,42,3,1,0,0,0,1,0,0,0
28810,100000,1,41,3,1,0,0,0,1,0,1,0
28811,360000,1,44,3,1,0,0,0,1,0,2,0
28812,140000,1,38,3,1,0,0,0,1,0,1,0
28813,50000,1,47,1,1,0,1,0,0,0,0,0
28814,70000,1,35,1,1,0,1,0,0,0,0,0
28815,60000,2,48,1,1,0,1,0,0,0,0,0
28816,360000,2,39,1,1,0,1,0,0,0,2,0
28817,240000,1,40,0,1,1,0,0,0,0,2,0
28818,200000,2,30,0,1,1,0,0,0,0,1,0
28819,100000,1,35,1,1,0,1,0,0,0,1,0
28820,50000,1,41,3,1,0,0,0,1,0,0,0
28821,100000,2,41,3,1,0,0,0,1,0,1,0
28822,270000,2,42,2,1,0,0,1,0,0,2,0
28823,50000,1,48,1,1,0,1,0,0,0,0,0
28824,300000,1,41,3,1,0,0,0,1,0,2,0
28825,50000,1,40,3,1,0,0,0,1,1,0,0
28826,80000,1,41,1,1,0,1,0,0,0,0,0
28827,200000,1,31,0,1,1,0,0,0,0,1,0
28828,340000,2,31,3,1,0,0,0,1,1,2,0
28829,310000,1,31,0,1,1,0,0,0,0,2,0
28830,80000,2,31,3,1,0,0,0,1,0,0,0
28831,210000,2,31,0,1,1,0,0,0,0,2,0
28832,80000,2,32,0,1,1,0,0,0,0,0,0
28833,500000,1,32,3,1,0,0,0,1,0,2,0
28834,260000,1,35,3,1,0,0,0,1,0,2,0
28835,120000,1,41,3,1,0,0,0,1,0,1,0
28836,100000,1,41,1,1,0,1,0,0,0,1,0
28837,60000,1,35,3,1,0,0,0,1,1,0,2
28838,190000,1,36,0,1,1,0,0,0,0,1,0
28839,100000,1,35,1,1,0,1,0,0,1,1,2
28840,380000,1,37,3,1,0,0,0,1,0,2,2
28841,350000,2,44,0,1,1,0,0,0,1,2,0
28842,100000,1,39,1,1,0,1,0,0,0,1,0
28843,100000,2,31,0,1,1,0,0,0,0,1,0
28844,150000,1,32,3,1,0,0,0,1,0,1,0
28845,150000,1,33,3,1,0,0,0,1,1,1,2
28846,150000,1,38,0,1,1,0,0,0,0,1,0
28847,460000,2,35,0,1,1,0,0,0,0,2,0
28848,100000,2,44,3,1,0,0,0,1,1,1,2
28849,230000,2,38,3,1,0,0,0,1,0,2,0
28850,10000,1,38,3,1,0,0,0,1,1,0,0
28851,200000,1,44,1,1,0,1,0,0,0,1,0
28852,140000,1,34,3,1,0,0,0,1,0,1,0
28853,370000,1,46,1,1,0,1,0,0,0,2,0
28854,50000,1,49,1,1,0,1,0,0,0,0,0
28855,160000,1,36,3,1,0,0,0,1,0,1,0
28856,80000,2,43,1,1,0,1,0,0,0,0,0
28857,240000,2,33,0,1,1,0,0,0,0,2,0
28858,160000,2,33,1,1,0,1,0,0,0,1,0
28859,50000,1,44,1,1,0,1,0,0,1,0,0
28860,180000,2,38,3,1,0,0,0,1,0,1,0
28861,50000,1,46,1,1,0,1,0,0,0,0,0
28862,500000,2,32,0,1,1,0,0,0,0,2,0
28863,200000,1,34,0,1,1,0,0,0,0,1,0
28864,60000,2,44,1,1,0,1,0,0,0,0,0
28865,50000,2,46,3,1,0,0,0,1,0,0,0
28866,50000,2,44,1,1,0,1,0,0,1,0,2
28867,210000,2,27,3,1,0,0,0,1,1,2,0
28868,60000,1,27,3,1,0,0,0,1,0,0,0
28869,140000,2,28,0,1,1,0,0,0,1,1,0
28870,260000,1,35,0,1,1,0,0,0,1,2,0
28871,300000,1,40,0,1,1,0,0,0,0,2,0
28872,500000,1,36,3,1,0,0,0,1,0,2,0
28873,140000,1,34,0,1,1,0,0,0,0,1,0
28874,290000,1,49,1,1,0,1,0,0,1,2,0
28875,360000,2,27,0,1,1,0,0,0,0,2,0
28876,20000,2,27,3,1,0,0,0,1,0,0,0
28877,190000,2,27,3,1,0,0,0,1,0,1,0
28878,150000,2,28,0,1,1,0,0,0,0,1,0
28879,100000,2,28,0,1,1,0,0,0,1,1,0
28880,310000,2,29,0,1,1,0,0,0,0,2,0
28881,500000,2,29,0,1,1,0,0,0,0,2,0
28882,120000,2,28,3,1,0,0,0,1,0,1,0
28883,200000,1,28,3,1,0,0,0,1,0,1,0
28884,180000,2,30,0,1,1,0,0,0,0,1,0
28885,50000,2,30,3,1,0,0,0,1,1,0,0
28886,210000,2,30,0,1,1,0,0,0,0,2,0
28887,230000,2,30,0,1,1,0,0,0,1,2,2
28888,200000,2,30,0,1,1,0,0,0,0,1,0
28889,100000,2,31,3,1,0,0,0,1,1,1,0
28890,250000,2,31,3,1,0,0,0,1,0,2,0
28891,200000,1,31,3,1,0,0,0,1,0,1,0
28892,50000,1,31,3,1,0,0,0,1,0,0,0
28893,170000,1,31,3,1,0,0,0,1,0,1,0
28894,70000,1,32,3,1,0,0,0,1,0,0,0
28895,260000,1,31,0,1,1,0,0,0,0,2,0
28896,60000,2,32,1,1,0,1,0,0,0,0,0
28897,120000,2,31,3,1,0,0,0,1,1,1,0
28898,100000,2,33,1,1,0,1,0,0,0,1,0
28899,500000,2,34,0,1,1,0,0,0,0,2,0
28900,230000,1,34,3,1,0,0,0,1,0,2,0
28901,330000,1,34,2,1,0,0,1,0,0,2,0
28902,360000,1,35,0,1,1,0,0,0,0,2,0
28903,180000,1,44,3,1,0,0,0,1,0,1,0
28904,180000,1,35,1,1,0,1,0,0,1,1,2
28905,140000,2,35,3,1,0,0,0,1,0,1,0
28906,260000,1,37,0,1,1,0,0,0,0,2,0
28907,220000,1,36,0,1,1,0,0,0,0,2,0
28908,100000,1,42,1,1,0,1,0,0,0,1,0
28909,280000,1,39,0,1,1,0,0,0,0,2,0
28910,100000,2,40,3,1,0,0,0,1,0,1,0
28911,290000,1,46,1,1,0,1,0,0,0,2,0
28912,360000,1,48,0,1,1,0,0,0,0,2,0
28913,290000,1,46,1,1,0,1,0,0,0,2,0
28914,60000,1,39,3,1,0,0,0,1,0,0,0
28915,80000,2,44,0,1,1,0,0,0,1,0,2
28916,180000,1,42,3,1,0,0,0,1,0,1,0
28917,200000,2,37,0,1,1,0,0,0,0,1,0
28918,170000,2,44,0,1,1,0,0,0,0,1,0
28919,780000,2,41,3,1,0,0,0,1,0,2,0
28920,340000,3,42,0,1,1,0,0,0,0,2,0
28921,200000,1,39,2,1,0,0,1,0,0,1,0
28922,350000,1,45,0,1,1,0,0,0,0,2,0
28923,360000,1,39,3,1,0,0,0,1,1,2,0
28924,130000,1,41,3,1,0,0,0,1,0,1,0
28925,310000,1,44,3,1,0,0,0,1,0,2,0
28926,110000,1,46,3,1,0,0,0,1,0,1,0
28927,260000,1,44,3,1,0,0,0,1,0,2,0
28928,290000,1,44,0,1,1,0,0,0,0,2,0
28929,200000,1,37,0,1,1,0,0,0,0,1,0
28930,130000,1,40,3,1,0,0,0,1,1,1,0
28931,60000,2,28,0,1,1,0,0,0,0,0,0
28932,20000,2,30,3,1,0,0,0,1,0,0,0
28933,300000,1,31,3,1,0,0,0,1,0,2,0
28934,70000,1,39,1,1,0,1,0,0,0,0,2
28935,240000,1,35,3,1,0,0,0,1,1,2,0
28936,60000,2,29,0,1,1,0,0,0,0,0,0
28937,240000,2,28,0,1,1,0,0,0,0,2,0
28938,200000,1,29,1,1,0,1,0,0,0,1,0
28939,500000,2,31,0,1,1,0,0,0,0,2,0
28940,140000,3,28,3,1,0,0,0,1,1,1,0
28941,210000,1,29,3,1,0,0,0,1,0,2,0
28942,240000,1,31,3,1,0,0,0,1,0,2,0
28943,240000,2,30,0,1,1,0,0,0,0,2,0
28944,160000,2,28,0,1,1,0,0,0,0,1,0
28945,50000,2,29,0,1,1,0,0,0,0,0,0
28946,400000,2,29,0,1,1,0,0,0,0,2,0
28947,440000,2,29,3,1,0,0,0,1,0,2,0
28948,150000,1,30,0,1,1,0,0,0,0,1,2
28949,100000,1,27,3,1,0,0,0,1,1,1,0
28950,120000,1,32,0,1,1,0,0,0,0,1,0
28951,50000,1,28,3,1,0,0,0,1,0,0,7
28952,150000,2,32,0,1,1,0,0,0,1,1,0
28953,360000,2,30,0,1,1,0,0,0,0,2,0
28954,260000,1,29,3,1,0,0,0,1,0,2,0
28955,240000,1,43,3,1,0,0,0,1,1,2,0
28956,180000,3,41,3,1,0,0,0,1,0,1,0
28957,210000,1,42,3,1,0,0,0,1,0,2,0
28958,70000,2,34,3,1,0,0,0,1,0,0,0
28959,500000,2,35,0,1,1,0,0,0,0,2,0
28960,500000,2,48,3,1,0,0,0,1,0,2,0
28961,180000,2,28,0,1,1,0,0,0,0,1,0
28962,120000,1,31,3,1,0,0,0,1,0,1,0
28963,200000,1,33,3,1,0,0,0,1,0,1,0
28964,140000,1,33,3,1,0,0,0,1,0,1,0
28965,20000,2,34,1,1,0,1,0,0,1,0,0
28966,220000,1,39,0,1,1,0,0,0,0,2,0
28967,290000,1,32,0,1,1,0,0,0,1,2,0
28968,260000,2,37,3,1,0,0,0,1,0,2,0
28969,220000,2,34,0,1,1,0,0,0,0,2,0
28970,80000,0,40,1,1,0,1,0,0,0,0,0
28971,160000,1,41,3,1,0,0,0,1,0,1,0
28972,500000,2,37,0,1,1,0,0,0,0,2,0
28973,230000,1,42,3,1,0,0,0,1,0,2,0
28974,120000,1,39,1,1,0,1,0,0,1,1,0
28975,360000,1,38,0,1,1,0,0,0,0,2,0
28976,220000,2,39,0,1,1,0,0,0,0,2,0
28977,120000,2,32,0,1,1,0,0,0,0,1,0
28978,360000,2,33,3,1,0,0,0,1,0,2,0
28979,120000,1,42,0,1,1,0,0,0,1,1,0
28980,50000,1,32,0,1,1,0,0,0,0,0,2
28981,290000,1,35,3,1,0,0,0,1,0,2,0
28982,230000,1,38,3,1,0,0,0,1,0,2,0
28983,200000,1,36,0,1,1,0,0,0,0,1,0
28984,370000,1,48,2,1,0,0,1,0,0,2,0
28985,50000,2,40,3,0,0,0,0,1,0,0,0
28986,50000,1,32,2,1,0,0,1,0,0,0,0
28987,20000,2,44,1,1,0,1,0,0,0,0,0
28988,260000,1,36,0,1,1,0,0,0,0,2,0
28989,230000,1,42,2,1,0,0,1,0,0,2,0
28990,200000,1,36,3,1,0,0,0,1,0,1,0
28991,340000,1,36,0,1,1,0,0,0,0,2,0
28992,220000,1,32,2,1,0,0,1,0,0,2,0
28993,340000,1,36,0,1,1,0,0,0,0,2,0
28994,200000,1,42,1,1,0,1,0,0,0,1,0
28995,180000,1,44,1,1,0,1,0,0,0,1,0
28996,50000,2,43,3,1,0,0,0,1,0,0,0
28997,80000,2,38,0,1,1,0,0,0,0,0,0
28998,160000,1,31,3,1,0,0,0,1,0,1,0
28999,80000,1,48,3,1,0,0,0,1,0,0,0
29000,30000,2,37,0,1,1,0,0,0,1,0,0
29001,230000,2,42,0,1,1,0,0,0,0,2,0
29002,400000,2,42,3,1,0,0,0,1,0,2,0
29003,200000,2,42,1,1,0,1,0,0,0,1,2
29004,20000,1,46,3,1,0,0,0,1,1,0,0
29005,200000,1,38,0,1,1,0,0,0,0,1,0
29006,140000,2,34,0,1,1,0,0,0,0,1,0
29007,360000,2,29,0,1,1,0,0,0,0,2,0
29008,360000,1,36,0,1,1,0,0,0,0,2,0
29009,390000,2,45,2,1,0,0,1,0,0,2,0
29010,390000,2,41,0,1,1,0,0,0,1,2,0
29011,160000,1,35,1,1,0,1,0,0,0,1,0
29012,340000,2,44,0,1,1,0,0,0,0,2,0
29013,280000,1,36,0,1,1,0,0,0,0,2,0
29014,500000,2,42,0,1,1,0,0,0,0,2,0
29015,60000,2,46,0,1,1,0,0,0,0,0,0
29016,420000,2,37,3,1,0,0,0,1,0,2,0
29017,160000,1,38,0,1,1,0,0,0,0,1,0
29018,230000,2,34,3,1,0,0,0,1,0,2,0
29019,230000,2,31,0,1,1,0,0,0,1,2,0
29020,280000,1,36,3,1,0,0,0,1,0,2,0
29021,180000,2,31,3,1,0,0,0,1,0,1,0
29022,100000,1,40,0,1,1,0,0,0,1,1,0
29023,180000,2,33,0,1,1,0,0,0,0,1,0
29024,30000,2,46,2,1,0,0,1,0,0,0,0
29025,320000,1,39,3,1,0,0,0,1,0,2,0
29026,590000,1,39,1,1,0,1,0,0,0,2,0
29027,130000,1,38,3,1,0,0,0,1,0,1,0
29028,130000,1,33,0,1,1,0,0,0,0,1,0
29029,280000,1,41,3,1,0,0,0,1,0,2,0
29030,90000,1,40,3,1,0,0,0,1,0,1,0
29031,320000,1,30,3,1,0,0,0,1,0,2,0
29032,160000,1,31,3,1,0,0,0,1,0,1,0
29033,150000,1,37,3,1,0,0,0,1,0,1,0
29034,40000,1,48,3,1,0,0,0,1,0,0,0
29035,180000,1,31,1,1,0,1,0,0,0,1,0
29036,550000,2,39,3,1,0,0,0,1,0,2,0
29037,50000,1,45,0,1,1,0,0,0,0,0,0
29038,220000,2,36,0,1,1,0,0,0,1,2,0
29039,360000,2,40,3,1,0,0,0,1,0,2,0
29040,250000,2,35,3,1,0,0,0,1,0,2,0
29041,340000,1,46,0,1,1,0,0,0,0,2,0
29042,180000,1,44,0,1,1,0,0,0,0,1,0
29043,30000,2,48,1,1,0,1,0,0,1,0,0
29044,300000,2,33,1,1,0,1,0,0,1,2,0
29045,40000,1,37,3,1,0,0,0,1,0,0,0
29046,500000,1,47,0,1,1,0,0,0,0,2,0
29047,180000,1,41,0,1,1,0,0,0,0,1,0
29048,350000,1,44,0,1,1,0,0,0,0,2,0
29049,90000,2,48,3,1,0,0,0,1,0,1,0
29050,240000,2,31,3,1,0,0,0,1,0,2,0
29051,50000,3,46,1,1,0,1,0,0,0,0,0
29052,220000,2,33,0,1,1,0,0,0,0,2,0
29053,180000,2,38,3,1,0,0,0,1,0,1,0
29054,400000,1,37,2,1,0,0,1,0,0,2,0
29055,220000,1,42,0,1,1,0,0,0,1,2,2
29056,180000,1,48,2,1,0,0,1,0,0,1,0
29057,80000,1,38,1,1,0,1,0,0,1,0,0
29058,360000,2,37,0,1,1,0,0,0,0,2,0
29059,170000,2,49,0,1,1,0,0,0,0,1,0
29060,130000,1,48,3,1,0,0,0,1,0,1,0
29061,290000,1,30,0,1,1,0,0,0,0,2,0
29062,90000,1,32,3,1,0,0,0,1,0,1,2
29063,130000,2,32,1,1,0,1,0,0,0,1,0
29064,140000,3,48,0,1,1,0,0,0,0,1,0
29065,510000,2,48,3,1,0,0,0,1,0,2,0
29066,50000,1,39,0,1,1,0,0,0,0,0,0
29067,200000,2,40,0,1,1,0,0,0,0,1,0
29068,200000,2,37,0,1,1,0,0,0,0,1,0
29069,400000,2,36,3,1,0,0,0,1,0,2,0
29070,310000,1,35,0,1,1,0,0,0,0,2,0
29071,210000,1,46,0,1,1,0,0,0,0,2,0
29072,90000,1,33,3,1,0,0,0,1,0,1,0
29073,270000,2,31,0,1,1,0,0,0,0,2,0
29074,30000,1,39,1,1,0,1,0,0,1,0,0
29075,30000,1,41,3,1,0,0,0,1,0,0,0
29076,210000,1,36,3,1,0,0,0,1,0,2,0
29077,110000,1,43,0,1,1,0,0,0,0,1,0
29078,160000,1,42,3,1,0,0,0,1,0,1,0
29079,380000,2,30,0,1,1,0,0,0,0,2,0
29080,140000,2,33,0,1,1,0,0,0,0,1,0
29081,250000,1,44,1,1,0,1,0,0,0,2,0
29082,150000,2,39,0,1,1,0,0,0,0,1,0
29083,230000,2,43,3,1,0,0,0,1,1,2,3
29084,220000,1,49,0,1,1,0,0,0,1,2,0
29085,60000,1,39,1,1,0,1,0,0,0,0,0
29086,50000,1,41,2,1,0,0,1,0,1,0,0
29087,300000,1,40,3,1,0,0,0,1,0,2,0
29088,320000,1,41,3,1,0,0,0,1,0,2,0
29089,250000,1,43,0,1,1,0,0,0,0,2,0
29090,200000,1,42,1,1,0,1,0,0,0,1,0
29091,110000,1,36,1,1,0,1,0,0,0,1,0
29092,50000,2,46,1,1,0,1,0,0,0,0,0
29093,300000,2,45,2,1,0,0,1,0,0,2,0
29094,50000,1,33,2,1,0,0,1,0,0,0,0
29095,230000,1,42,1,1,0,1,0,0,0,2,0
29096,30000,1,36,3,1,0,0,0,1,1,0,0
29097,30000,1,41,3,1,0,0,0,1,0,0,0
29098,290000,1,41,3,1,0,0,0,1,0,2,0
29099,210000,1,47,0,1,1,0,0,0,0,2,0
29100,200000,1,46,3,1,0,0,0,1,0,1,0
29101,150000,1,41,3,1,0,0,0,1,0,1,0
29102,110000,1,45,0,1,1,0,0,0,0,1,0
29103,20000,1,43,3,1,0,0,0,1,1,0,0
29104,360000,2,28,0,1,1,0,0,0,0,2,0
29105,230000,1,35,0,1,1,0,0,0,0,2,0
29106,60000,1,38,3,1,0,0,0,1,0,0,2
29107,470000,1,45,3,1,0,0,0,1,0,2,0
29108,120000,2,29,0,1,1,0,0,0,0,1,0
29109,50000,2,35,3,1,0,0,0,1,0,0,0
29110,140000,1,40,0,1,1,0,0,0,0,1,0
29111,500000,1,39,0,1,1,0,0,0,0,2,0
29112,400000,2,41,3,1,0,0,0,1,1,2,0
29113,310000,2,34,3,1,0,0,0,1,0,2,0
29114,320000,1,42,0,1,1,0,0,0,1,2,0
29115,330000,1,41,0,1,1,0,0,0,0,2,0
29116,240000,1,38,3,1,0,0,0,1,0,2,0
29117,290000,1,36,3,1,0,0,0,1,0,2,0
29118,150000,1,39,0,1,1,0,0,0,0,1,0
29119,50000,1,34,3,1,0,0,0,1,0,0,0
29120,210000,1,37,0,1,1,0,0,0,0,2,0
29121,150000,1,38,0,1,1,0,0,0,0,1,0
29122,210000,1,46,3,1,0,0,0,1,0,2,0
29123,180000,1,40,0,1,1,0,0,0,0,1,0
29124,360000,2,33,0,1,1,0,0,0,1,2,0
29125,220000,2,33,1,1,0,1,0,0,0,2,0
29126,160000,1,40,3,1,0,0,0,1,0,1,0
29127,500000,1,40,1,1,0,1,0,0,0,2,0
29128,100000,1,43,1,1,0,1,0,0,0,1,0
29129,80000,1,47,3,1,0,0,0,1,1,0,0
29130,360000,2,35,3,1,0,0,0,1,1,2,0
29131,230000,1,49,1,1,0,1,0,0,0,2,0
29132,180000,2,33,0,1,1,0,0,0,0,1,0
29133,200000,2,44,0,1,1,0,0,0,1,1,0
29134,60000,1,45,3,1,0,0,0,1,0,0,0
29135,280000,1,35,0,1,1,0,0,0,0,2,0
29136,80000,1,48,1,1,0,1,0,0,1,0,0
29137,200000,1,40,0,1,1,0,0,0,0,1,0
29138,50000,2,37,3,1,0,0,0,1,0,0,0
29139,460000,2,34,0,1,1,0,0,0,0,2,0
29140,220000,1,34,0,1,1,0,0,0,0,2,0
29141,170000,1,37,0,1,1,0,0,0,0,1,0
29142,50000,1,41,3,1,0,0,0,1,0,0,0
29143,210000,1,44,0,1,1,0,0,0,0,2,0
29144,20000,1,31,3,1,0,0,0,1,0,0,0
29145,230000,1,46,0,1,1,0,0,0,0,2,0
29146,390000,2,32,0,1,1,0,0,0,0,2,0
29147,180000,2,34,3,1,0,0,0,1,0,1,0
29148,130000,1,33,1,1,0,1,0,0,0,1,0
29149,250000,1,43,1,1,0,1,0,0,0,2,0
29150,500000,1,37,0,1,1,0,0,0,1,2,0
29151,240000,2,40,0,1,1,0,0,0,0,2,0
29152,270000,2,39,3,1,0,0,0,1,0,2,0
29153,450000,2,44,1,1,0,1,0,0,0,2,0
29154,280000,1,33,1,1,0,1,0,0,1,2,2
29155,170000,2,42,0,1,1,0,0,0,0,1,0
29156,280000,2,30,0,1,1,0,0,0,0,2,0
29157,170000,1,43,3,1,0,0,0,1,0,1,0
29158,200000,2,37,0,1,1,0,0,0,0,1,0
29159,380000,2,33,0,1,1,0,0,0,0,2,0
29160,500000,2,44,0,1,1,0,0,0,0,2,0
29161,40000,2,29,0,1,1,0,0,0,0,0,0
29162,150000,1,29,3,1,0,0,0,1,1,1,2
29163,220000,1,34,3,1,0,0,0,1,0,2,0
29164,200000,2,29,0,1,1,0,0,0,0,1,0
29165,360000,1,43,0,1,1,0,0,0,0,2,0
29166,100000,1,36,0,1,1,0,0,0,0,1,0
29167,420000,1,34,3,1,0,0,0,1,1,2,0
29168,200000,1,39,0,1,1,0,0,0,0,1,0
29169,310000,2,36,3,1,0,0,0,1,1,2,0
29170,180000,2,34,3,1,0,0,0,1,0,1,0
29171,500000,1,32,2,1,0,0,1,0,0,2,0
29172,230000,2,35,0,1,1,0,0,0,0,2,0
29173,50000,2,40,0,1,1,0,0,0,0,0,0
29174,250000,1,40,0,1,1,0,0,0,0,2,0
29175,150000,2,31,3,1,0,0,0,1,0,1,0
29176,50000,1,34,3,1,0,0,0,1,0,0,0
29177,100000,1,35,3,1,0,0,0,1,1,1,0
29178,110000,2,42,3,1,0,0,0,1,1,1,0
29179,210000,2,38,3,1,0,0,0,1,0,2,0
29180,150000,2,45,0,1,1,0,0,0,0,1,0
29181,80000,1,44,0,1,1,0,0,0,0,0,0
29182,200000,1,48,3,1,0,0,0,1,1,1,0
29183,150000,2,35,0,1,1,0,0,0,1,1,0
29184,100000,1,39,1,1,0,1,0,0,0,1,0
29185,110000,2,32,0,1,1,0,0,0,0,1,0
29186,240000,2,33,0,1,1,0,0,0,0,2,0
29187,80000,1,42,1,1,0,1,0,0,0,0,0
29188,180000,2,35,0,1,1,0,0,0,1,1,0
29189,180000,2,35,3,1,0,0,0,1,0,1,0
29190,400000,2,31,0,1,1,0,0,0,0,2,0
29191,260000,1,41,3,1,0,0,0,1,0,2,0
29192,160000,1,47,3,1,0,0,0,1,1,1,0
29193,240000,1,34,3,1,0,0,0,1,0,2,0
29194,260000,1,35,0,1,1,0,0,0,0,2,0
29195,160000,2,38,3,1,0,0,0,1,0,1,0
29196,80000,2,43,1,1,0,1,0,0,0,0,0
29197,480000,1,39,0,1,1,0,0,0,1,2,0
29198,270000,1,41,1,1,0,1,0,0,0,2,0
29199,100000,2,40,3,1,0,0,0,1,1,1,2
29200,300000,2,40,1,1,0,1,0,0,0,2,0
29201,450000,2,40,1,1,0,1,0,0,0,2,0
29202,360000,1,43,0,1,1,0,0,0,0,2,0
29203,170000,1,40,3,1,0,0,0,1,0,1,0
29204,50000,1,36,1,1,0,1,0,0,0,0,0
29205,50000,2,30,1,1,0,1,0,0,1,0,0
29206,240000,1,31,3,1,0,0,0,1,1,2,0
29207,440000,2,34,3,1,0,0,0,1,0,2,0
29208,180000,2,35,3,1,0,0,0,1,0,1,0
29209,140000,2,40,3,1,0,0,0,1,0,1,0
29210,150000,2,34,0,1,1,0,0,0,0,1,0
29211,100000,2,35,3,1,0,0,0,1,0,1,0
29212,190000,1,40,3,1,0,0,0,1,0,1,0
29213,200000,1,40,0,1,1,0,0,0,0,1,0
29214,260000,1,41,0,1,1,0,0,0,0,2,0
29215,580000,1,34,3,1,0,0,0,1,1,2,0
29216,100000,2,36,3,1,0,0,0,1,0,1,0
29217,400000,1,40,0,1,1,0,0,0,0,2,0
29218,350000,2,32,0,1,1,0,0,0,0,2,0
29219,140000,1,43,3,1,0,0,0,1,1,1,0
29220,90000,1,46,3,1,0,0,0,1,0,1,0
29221,180000,1,40,0,1,1,0,0,0,1,1,0
29222,150000,1,41,0,1,1,0,0,0,0,1,0
29223,200000,2,40,0,1,1,0,0,0,1,1,0
29224,390000,1,39,3,1,0,0,0,1,0,2,0
29225,180000,2,28,3,1,0,0,0,1,1,1,0
29226,90000,2,28,0,1,1,0,0,0,0,1,2
29227,240000,1,29,3,1,0,0,0,1,0,2,0
29228,320000,2,28,0,1,1,0,0,0,1,2,0
29229,90000,2,28,0,1,1,0,0,0,1,1,2
29230,200000,1,40,0,1,1,0,0,0,0,1,0
29231,210000,2,41,0,1,1,0,0,0,1,2,0
29232,160000,1,31,3,1,0,0,0,1,1,1,2
29233,100000,2,28,0,1,1,0,0,0,0,1,0
29234,240000,2,29,0,1,1,0,0,0,0,2,0
29235,50000,1,50,1,1,0,1,0,0,0,0,0
29236,50000,1,50,3,1,0,0,0,1,0,0,0
29237,20000,1,52,1,1,0,1,0,0,1,0,0
29238,320000,1,50,0,1,1,0,0,0,0,2,0
29239,60000,1,50,1,1,0,1,0,0,1,0,0
29240,230000,1,49,0,1,1,0,0,0,0,2,0
29241,170000,1,50,0,1,1,0,0,0,0,1,0
29242,400000,1,49,0,1,1,0,0,0,0,2,0
29243,200000,2,50,1,1,0,1,0,0,0,1,0
29244,250000,1,50,1,1,0,1,0,0,0,2,0
